,address,price,url,lat,lng,beds
55,640 Glen Iris Dr NE #410,"479,900",30308,33.772186,-84.3689,2
56,3102 Parkridge Cres,"479,900",30341,33.879726,-84.31829,4
57,1326 Ponce De Leon Ave NE,"475,000",30306,33.775326,-84.344,2
58,1959 River Birch Ln,"474,900",30316,33.7252,-84.3367,4
59,1191 Rambler Cross,"474,000",30312,33.722366,-84.36323,2
60,2574 Brookhaven Chase Ln NE,"475,000",30319,33.855965,-84.33938,3
61,855 Peachtree St NE #1209,"479,900",30308,33.777794,-84.3839,2
62,1331 Harris Way NE #28,"479,202",30319,33.851,-84.3371,4
63,1642 Mercer Ave,"475,000",30337,33.66463,-84.44274,4
64,2669 Derby Walk NE,"474,900",30319,33.865906,-84.31331,4
65,6105 Glenridge Dr,"475,000",30328,33.92202,-84.36674,4
66,1520 Vassar Ave,"479,999",30337,33.66538,-84.43871,4
67,1647 Dupont Commons Dr NW,"475,000",30318,33.8085,-84.44771,3
68,4207 Townsend Ln,"478,963",30346,33.9232,-84.3288,4
69,4195 Townsend Ln,"479,083",30346,33.9232,-84.3288,3
70,4168 Briarcliff Rd NE,"475,000",30345,33.856228,-84.27822,4
71,788 W Marietta St NW #213,"478,900",30318,33.779915,-84.41406,1
72,363 Woodward Ave,"474,000",30312,33.745335,-84.37566,3
73,4195 Townsend Ln #79,"479,083",30346,33.9232,-84.3288,3
74,4207 Townsend Ln #82,"478,963",30346,33.9232,-84.3288,4
75,1604 Waysome Way,"479,900",30318,33.794056,-84.45259,4
76,1314 Harris Way,"472,002",30319,33.8757,-84.3361,4
77,1628 Waysome Way,"474,900",30318,33.794056,-84.45259,3
78,4154 Butler Dr,"473,178",30341,33.9163,-84.2968,4
79,3774 Newbury Way,"479,359",30341,33.9011,-84.3072,3
80,270 17th St NW #2710,"479,000",30363,33.790863,-84.397575,2
81,1972 Devonwood Dr,"472,795",30329,33.8287,-84.3243,3
82,1455 Edgebrook Ct NE,"479,585",30329,33.824,-84.3188,3
83,1469 Edgebrook Ct NE,"478,070",30329,33.824,-84.3188,3
84,231 Alderwood Point,"474,900",30328,33.93763,-84.37587,3
85,1314 Harris Way NE #41,"472,102",30319,33.851,-84.3371,4
86,3180 Mathieson Dr NE #707,"475,000",30305,33.841766,-84.377495,2
87,95 Chester Ave SE,"474,900",30316,33.75135,-84.35953,0
88,4154 Butler Dr #88,"475,892",30341,33.9163,-84.2968,4
89,6095 Glenridge Dr,"472,000",30328,33.92162,-84.366356,3
90,3772 Newbury Way #20,"475,565",30341,33.9011,-84.3072,3
91,3774 Newbury Way #21,"474,359",30341,33.9011,-84.3072,3
92,1212 Windsor Pkwy NE #96,"475,000",30319,33.882385,-84.34735,0
93,1223 W Wesley Rd NW,"474,000",30327,33.82894,-84.42769,0
94,1223 W Wesley Rd NW,"474,000",30327,33.82894,-84.42769,0
95,1628 Waysome Way #5,"474,900",30318,33.7905,-84.44,3
96,895 Starlight Dr,"475,000",30342,33.88186,-84.35828,3
97,3220 Glen Echo Dr SW,"475,000",30311,33.71157,-84.49423,2
0,1564 Mercer Ave,"480,000",30337,33.66463,-84.44018,3
1,4207 Deming Cir,"482,729",30342,33.884834,-84.37956,2
2,4321 Parkside Pl,"485,119",30342,33.88516,-84.37868,2
3,75 17th St NE #7,"489,000",30309,33.792618,-84.38483,2
4,2609 Ashford Rd NE,"489,000",30319,33.864075,-84.32307,3
5,2580 Raintree Dr NE,"489,000",30345,33.85304,-84.28335,3
6,860 Peachtree St NE #2517,"489,500",30308,33.778435,-84.385475,2
7,2598 Cravey Dr NE,"489,900",30345,33.86134,-84.268684,4
8,516 Wimbledon Rd NE,"480,000",30324,33.80704,-84.3703,3
9,2675 Sugar Mill Dr SE,"489,950",30316,33.709568,-84.329865,4
10,3013 Skyland Dr NE,"485,000",30341,33.87514,-84.3148,3
11,206 11th St NE #704,"484,000",30309,33.783283,-84.38057,2
12,1308 Fernwood Cir NE,"480,000",30319,33.858788,-84.335945,2
13,3585 Duberry Ct NE,"485,000",30319,33.896572,-84.33884,3
14,7231 Riverside Dr #1,"489,900",30328,33.952896,-84.389534,0
15,7280 Hunters Branch Dr,"485,000",30328,33.95408,-84.351974,4
16,3445 Stratford Rd NE #2905,"480,000",30326,33.850838,-84.367676,2
17,1704 Zadie St NW,"485,000",30318,33.802616,-84.44438,4
18,325 E Paces Ferry Rd NE #1602,"480,000",30305,33.838566,-84.37685,2
19,229 Woodward Ave SE,"489,900",30312,33.74542,-84.38009,4
20,110 Cat Cay Ct,"484,900",30350,33.97566,-84.32688,4
21,923 Peachtree St NE #826,"485,000",30309,33.780403,-84.38345,2
22,4141 Wisconsin Dr #16,"488,500",30338,33.9216,-84.3187,3
23,5666 Mill Trace Dr,"485,000",30338,33.967854,-84.33336,5
24,970 Moda Dr,"489,900",30316,33.7537,-84.3544,3
25,3151 Rutter Dr #37,"486,690",30345,33.8477,-84.3116,4
26,516 Wimbledon Rd NE #8,"480,000",30324,33.80704,-84.3703,0
27,4261 Spruce Pine Aly #235,"483,741",30360,33.9182,-84.2879,3
28,700 Park Regency Pl NE #1703,"489,000",30326,33.85464,-84.364494,2
29,3151 Rutter Dr,"486,690",30345,33.8477,-84.3116,4
30,1489 Brook Valley Ln NE,"484,900",30324,33.824223,-84.345276,3
31,3649 Peachtree Rd NE #101,"489,000",30319,33.853527,-84.35686,3
32,792 Antone St NW,"489,900",30318,33.79765,-84.4145,0
33,1712 Morningtide Ln NE #47,"482,575",30324,33.7994,-84.3636,3
34,2008 Manchester St NE #99,"481,760",30324,33.809742,-84.363495,3
35,7231 Riverside Dr,"489,900",30328,33.952896,-84.389534,0
36,1075 Charles Towne Sq,"489,000",30328,33.938866,-84.3534,4
37,1249 Niles Ave NW,"485,000",30318,33.7829,-84.428154,4
38,2135 Havenwood Trl NE,"484,900",30319,33.846733,-84.32987,3
39,4561 Olde Perimeter Way #502,"485,000",30346,33.930782,-84.34327,2
40,2028 Manchester St NE #93,"488,085",30324,33.80989,-84.363495,4
41,2130 Havenwood Trl NE,"489,000",30319,33.846783,-84.33025,3
42,4261 Spruce Pine Aly,"483,741",30360,33.918316,-84.287926,3
43,1903 Hollywood Rd NW,"480,000",30318,33.807644,-84.47146,0
44,1903 Hollywood Rd NW,"480,000",30318,33.807644,-84.47146,0
45,444 Patricia Cir SW,"489,900",30311,33.746544,-84.467804,4
46,640 Glen Iris Dr NE #411,"489,000",30308,33.772186,-84.3689,2
47,3445 Stratford Rd NE #2905,"480,000",30326,33.850838,-84.367676,2
48,408 River Vista Dr #48,"489,000",30339,33.90211,-84.43742,4
49,4211 Townsend Ln,"482,222",30346,33.9232,-84.3288,3
50,1390 Sugarmill Oaks Ave,"489,950",30316,33.7252,-84.3368,5
51,4187 Townsend Ln,"486,313",30346,33.9259,-84.335,3
52,4191 Townsend Ln,"485,773",30346,33.9232,-84.3288,3
53,4215 Townsend Ln,"488,418",30346,33.9232,-84.3288,3
54,1396 Sugarmill Oaks Ave,"483,950",30316,33.7252,-84.3368,4
55,7665 Ryefield Dr,"485,000",30350,33.962627,-84.2963,4
56,2032 Manchester St NE #92,"488,515",30324,33.809917,-84.363495,3
57,1349 Harris Way,"485,061",30319,33.8757,-84.3361,3
58,1349 Harris Way NE #19,"485,061",30319,33.851,-84.3371,3
59,4187 Townsend Ln #77,"486,313",30346,33.9232,-84.3288,3
60,4211 Townsend Ln #83,"482,222",30346,33.9232,-84.3288,3
61,4215 Townsend Ln #84,"488,418",30346,33.9232,-84.3288,3
62,4165 Butler Dr,"481,866",30341,33.9163,-84.2968,4
63,3772 Newbury Way,"480,565",30341,33.9011,-84.3072,3
64,2337 Rover Ct SE,"485,035",30312,33.74759,-84.309364,3
65,4236 Townsend Ln,"480,729",30346,33.9232,-84.3288,4
66,4236 Townsend Ln #50,"480,729",30346,33.9232,-84.3288,4
67,1980 River Birch Ln SE,"489,900",30316,33.7251,-84.3367,4
68,1974 Devonwood Dr,"484,790",30329,33.8287,-84.3243,3
69,1461 Edgebrook Ct,"480,980",30329,33.8287,-84.3243,3
70,1453 Edgebrook Ct,"488,155",30329,33.8287,-84.3243,3
71,7231 Riverside Dr #1,"489,900",30328,33.952896,-84.389534,0
72,1551 Knob Hill Dr NE,"485,000",30329,33.826317,-84.319664,4
73,1615 Van Vleck Ave SE,"485,000",30316,33.735874,-84.33493,5
74,4165 Butler Dr #75,"482,131",30341,33.9163,-84.2968,4
75,1449 Edgebrook Ct,"485,800",30329,33.8287,-84.3243,3
76,1978 Fisher Trl NE,"487,500",30345,33.841076,-84.3061,4
77,4330 Georgetown Sq #17,"485,400",30338,33.922596,-84.31871,3
78,714 Boss St NW,"485,000",30318,33.774086,-84.40643,0
0,355 Fountain Oaks Ln,"495,000",30342,33.88984,-84.385376,3
1,58 Chester Ave SE,"499,900",30316,33.752335,-84.35891,3
2,479 Sterling St NE,"495,000",30307,33.767403,-84.34439,2
3,4700 Welcome All Rd SW,"495,000",30349,33.62728,-84.52372,3
4,3635 E Paces Ferry Cir NE #1213,"495,000",30326,33.8502,-84.3619,3
5,310 Riversgate Dr,"499,900",30339,33.901875,-84.43804,4
6,2620 Smoketree Way NE,"499,900",30345,33.86369,-84.259674,4
7,1545 Kadleston Way NE,"499,000",30319,33.889767,-84.325645,5
8,3062 Four Oaks Dr,"499,000",30360,33.94268,-84.27463,5
9,158 Barkley Ln,"495,000",30328,33.915184,-84.36286,3
10,200 Mystic Ridge Hl,"499,000",30342,33.884167,-84.38078,4
11,1133 Oakbrook Way NE,"499,000",30319,33.871475,-84.342804,3
12, Phillips Ave,"499,900",30344,33.6752,-84.4553,0
13,2653 Galahad Dr NE,"490,000",30345,33.84871,-84.28022,4
14,120 Peachtree Memorial Dr NW #3,"495,900",30309,33.81703,-84.393036,2
15, Phillips,"499,900",30344,33.673706,-84.46316,0
16,1722 Wilmont Dr NE,"498,500",30329,33.8502,-84.318214,3
17,2246 Main St NW,"499,900",30318,33.81633,-84.47534,3
18,170 Boulevard SE #E421,"499,000",30312,33.750633,-84.3699,2
19,4059 Townsend Ln,"499,890",30346,33.924107,-84.32957,4
20,4256 Townsend Ln,"497,654",30346,33.923,-84.3295,4
21,1166 Ponce De Leon Ave NE,"490,000",30306,33.774055,-84.34947,2
22,270 17th St NW #1902,"495,000",30363,33.790863,-84.397575,2
23,310 Meadowbrook Dr,"499,000",30342,33.87849,-84.37724,3
24,200 N Highland Ave NE,"495,000",30307,33.761723,-84.36082,2
25,2198 Starcross Ct,"499,900",30338,33.952286,-84.29816,5
26,388 Wimbledon Rd NE,"491,280",30324,33.807056,-84.374565,3
27,325 E Paces Ferry Rd NE #1202,"498,500",30305,33.838566,-84.37685,2
28,1629 Crestline Dr NE,"498,000",30345,33.836628,-84.29285,4
29,3298 Henderson Creek Rd,"499,000",30341,33.86372,-84.25352,6
30,1471 Carnaby Ct,"499,000",30338,33.95262,-84.328255,3
31,8 Ardmore Sq NW,"499,000",30309,33.80405,-84.40015,3
32,4101 Clairmont Rd,"499,000",30341,33.881737,-84.30906,0
33,788 W Marietta St NW #913,"496,900",30318,33.779915,-84.41406,1
34,1411 Woodbine Ave SE,"490,000",30317,33.749218,-84.341286,0
35,1820 Hislop Ln #25,"490,400",30345,33.8477,-84.3116,4
36,1861 Mount Royal Dr NE,"498,800",30329,33.83658,-84.3207,4
37,2464 Brookhaven Heights Ct NE,"494,000",30319,33.85706,-84.34043,4
38,31 Southerland Ter NE,"493,900",30307,33.7676,-84.3397,2
39,1237 Arkwright Pl SE,"494,900",30317,33.7483,-84.347115,4
40,1586 Lincoln Ave SE,"499,900",30317,33.745857,-84.32509,4
41,31 Southerland Ter NE #31,"493,900",30307,33.7676,-84.3397,2
42,3275 Buckhead Forest Mews NE,"499,800",30305,33.846767,-84.37463,2
43,2451 Memorial Dr SE #18,"499,000",30317,33.74685,-84.306496,0
44,804 Fulton Ter SE,"499,800",30316,33.749012,-84.36089,3
45,1286 McPherson Ave SE,"499,900",30316,33.744514,-84.34541,5
46,420 Jefferson Cir #420,"499,900",30328,33.94626,-84.36344,4
47,420 Jefferson Cir,"499,900",30328,33.94626,-84.36344,4
48,895 Embassy Ct NE,"490,000",30324,33.83527,-84.35797,3
49,2034 Longview Way,"497,000",30341,33.91583,-84.305336,4
50,3343 Pine Meadow Rd NW #12,"499,900",30327,33.8462,-84.42471,0
51,270 17th St NW #1810,"499,900",30363,33.790863,-84.397575,2
52,3343 Pine Meadow Rd NW,"499,900",30327,33.8462,-84.42471,0
53,45 Ivan Allen Jr Blvd NW #1803,"498,000",30308,33.765064,-84.38971,2
54,4260 Rickenbacker Way NE,"495,000",30342,33.871094,-84.37773,3
55,2931 Lookout Pl NE #15,"499,000",30305,33.834675,-84.374245,0
56,3247 Osborne Rd NE,"499,000",30319,33.884705,-84.34244,3
57,2931 Lookout Pl NE,"499,000",30305,33.834675,-84.374245,5
58,2371-2371 Rugby Ave,"495,000",30337,33.663895,-84.46653,4
59,2700 Paces Ferry Rd SE #103,"499,000",30339,33.86504,-84.47372,1
60,5714 Braddock Ct,"499,000",30350,33.967064,-84.327415,5
61,3713 Lambert Ln NE,"499,900",30319,33.89535,-84.321304,3
62,2403 Lively Trl NE,"495,000",30345,33.84181,-84.29036,4
63,943 Peachtree St NE #1414,"499,000",30309,33.780403,-84.38345,1
64,497 Rosemont Dr,"495,000",30032,33.738846,-84.296455,4
65,850 Hightower Pl NW,"495,000",30318,33.778336,-84.47566,0
66,1891 Peeler Rd,"499,900",30338,33.930912,-84.30963,4
67, SE Meador Ave SE,"499,900",30315,33.7066,-84.3851,0
68,2604 Ridgemore Rd NW,"499,000",30318,33.825974,-84.4475,3
69,2208 Meador Ave SE,"499,900",30315,33.693832,-84.38006,0
70,1345 Sheridan Rd NE #1,"499,999",30324,33.822495,-84.343124,0
71,270 17th St NW #2212,"494,000",30363,33.790863,-84.397575,2
72,1820 Hislop Ln,"490,400",30345,33.8477,-84.3116,4
73,3790 Ivy Rd NE,"499,000",30342,33.858414,-84.37187,0
74,270 17th St NW #3505,"499,000",30363,33.790863,-84.397575,1
75,700 Park Regency Pl NE #603,"499,000",30326,33.85452,-84.36482,2
76,1247 Vista Valley Dr NE,"499,000",30329,33.81595,-84.336716,3
77,30 Serendipity Way,"499,999",30350,34.00243,-84.343864,5
78,1899 Gramercy Ct,"499,900",30338,33.9534,-84.3106,4
79,3129 Lawrenceburg Ln SE,"495,000",30339,33.87573,-84.464775,4
80,2130 Elvan Cir NE,"499,000",30317,33.760807,-84.31756,3
81,4228 Townsend Ln,"491,017",30346,33.9232,-84.3288,4
82,1854 Brooks Dr NW,"499,900",30318,33.81057,-84.45306,4
83,1850 Brooks Dr NW,"499,900",30318,33.81057,-84.45306,4
84,1846 Brooks Dr NW,"499,900",30318,33.81057,-84.45306,3
85,1345 Sheridan Rd NE,"499,999",30324,33.822495,-84.343124,0
86,8105 River Cir,"499,900",30350,33.974922,-84.29495,4
87,1873 Harrison Ct,"497,845",30329,33.8287,-84.3243,3
88,1877 Harrison Ct,"497,870",30329,33.8287,-84.3243,3
89,1321 Glenwood Ave SE #12,"499,900",30316,33.739834,-84.34432,3
90,4228 Townsend Ln #48,"491,017",30346,33.9232,-84.3288,4
91,810 Clifton Heights Ln NE #810,"496,000",30329,33.799175,-84.32333,3
92,3338 Peachtree Rd NE #3302,"499,000",30326,33.848503,-84.37044,2
93,145 15th St NE #1031,"499,850",30309,33.788338,-84.38256,2
94,7905 Innsbruck Dr,"490,000",30350,33.97427,-84.32899,5
95,5155 Hidden Branches Cir,"499,900",30338,33.949764,-84.340385,5
96,3474 Paces Pl NW,"499,000",30327,33.851837,-84.43258,2
97,230 Beachland Dr #39,"499,900",30342,33.89828,-84.38045,0
98,1158 Reynolds Square Ln #21,"495,000",30307,33.7566,-84.3527,2
99,7465 Stoneykirk Close,"499,000",30350,33.964737,-84.293846,6
100,2246 Main St NW,"499,900",30318,33.81633,-84.47534,3
101, Arbor Shores Dr,"492,130",30349,33.6151,-84.5053,0
102,230 Beachland Dr,"499,900",30342,33.89828,-84.38045,3
103,9500 Huntcliff Trce,"499,000",30350,33.987377,-84.37233,6
104, W Stubbs Rd,"499,680",30349,33.6151,-84.5053,0
0,1732 S Gordon St SW,"505,000",30310,33.739433,-84.444664,3
1,2229 Eldorado Dr NE,"500,000",30345,33.849457,-84.300354,5
2,1110 Rhomboid St NW,"500,000",30318,33.807564,-84.424545,3
3,113 Beverly Pl,"500,000",30328,33.91262,-84.36279,4
4,328 Eleanor St SE,"509,900",30317,33.743465,-84.32504,4
5,700 Piedmont Ave NE #1,"500,000",30308,33.77373,-84.381966,2
6,3475 Oak Valley Rd NE #2810,"500,000",30326,33.850105,-84.359245,1
7,99 Richmond St SE,"500,000",30312,33.739777,-84.384445,3
8,4252 Townsend Ln #53,"503,639",30346,33.923,-84.3295,4
9,1792 Timothy Dr NE,"505,000",30329,33.834652,-84.32345,4
10,4201 Deming Cir,"508,013",30342,33.884903,-84.3796,2
11,2422 Gatebury Cir,"500,000",30341,33.887386,-84.318344,3
12,4071 Townsend Ln,"508,690",30346,33.923912,-84.32879,4
13,1924 Glenwood Ave SE,"500,000",30316,33.74043,-84.32375,3
14,4075 Townsend Ln,"505,895",30346,33.923904,-84.32871,4
15,4063 Townsend Ln,"509,875",30346,33.923946,-84.32937,4
16,4252 Townsend Ln,"508,639",30346,33.923,-84.3295,4
17,2461 Gatebury Cir,"500,000",30341,33.886433,-84.317986,3
18,2767 Arbor Ave SE,"509,900",30317,33.749905,-84.29629,3
19,1840 Dekalb Ave NE #4,"500,000",30307,33.760525,-84.32732,3
20,1786 N Rock Springs Rd NE,"500,000",30324,33.80324,-84.36585,3
21,181 Flat Shoals Ave SE,"500,000",30316,33.748417,-84.35267,3
22,104 Mattie Br SE,"500,000",30316,33.7251,-84.3367,3
23,30 Southerland Ter NE,"502,100",30307,33.7676,-84.3397,2
24,30 Southerland Ter NE #30,"502,100",30307,33.7676,-84.3397,2
25,3328 Ferncliff Pl NE,"500,000",30324,33.845764,-84.35528,0
26,3328 Ferncliff Pl NE,"500,000",30324,33.845757,-84.35528,3
27,1928 Stonehouse Ct,"509,000",30338,33.95548,-84.30914,4
28,1939 Kilburn Dr NE,"509,900",30324,33.807472,-84.372025,3
29,1161 Alexandria Ct NE,"509,900",30319,33.874607,-84.34145,3
30,309 E Side Ave SE,"504,333",30316,33.74472,-84.33994,4
31,759 Martin St SE,"500,000",30315,33.733837,-84.3844,4
32,755 Martin St SE,"500,000",30315,33.733986,-84.3844,4
33,757 Martin St SE,"500,000",30315,33.73391,-84.3844,4
34,1453 Edgebrook Ct,"507,395",30329,33.8287,-84.3243,3
35,1447 Edgebrook Ct,"501,420",30329,33.8287,-84.3243,3
36,1461 Edgebrook Ct,"500,220",30329,33.823498,-84.318825,3
37,1467 Edgebrook Ct NE,"501,060",30329,33.824,-84.3188,3
38,1321 Glenwood Ave SE #21,"509,900",30316,33.739834,-84.34432,3
39,816 Virgil St NE,"507,000",30307,33.75828,-84.36111,2
40,200 N Highland Ave NE #107,"509,900",30307,33.761723,-84.36082,2
41,145 15th St NE #210,"500,000",30309,33.788338,-84.38256,2
42,1875 Harrison Ct,"500,510",30329,33.8287,-84.3243,3
43,1463 Edgebrook Ct,"505,520",30329,33.8287,-84.3243,3
44,1970 Devonwood Dr,"502,290",30329,33.8287,-84.3243,3
45,1871 Harrison Ct,"505,120",30329,33.8287,-84.3243,3
46,713 Moreland Ave SE #2,"509,000",30316,33.7349,-84.349655,3
47, NW Dr NW,"500,000",30318,33.7905,-84.44,0
48, NW Dr NW,"500,000",30305,33.8343,-84.386,0
0,473 Carter Ave SE,"514,000",30317,33.738438,-84.30259,4
1,307 Clifton Rd NE,"519,900",30307,33.76263,-84.33274,2
2,126 Spruell Springs Rd,"518,000",30342,33.891933,-84.383026,3
3,5555 Sherrell Dr,"514,900",30342,33.906662,-84.36987,2
4,4079 Townsend Ln,"514,089",30346,33.9239,-84.32863,4
5,4067 Townsend Ln,"511,095",30346,33.923927,-84.32905,4
6,4260 Townsend Ln,"513,004",30346,33.923,-84.3295,4
7,3096 Hillview Ave NE,"515,000",30319,33.879505,-84.339874,4
8,2426 Gatebury Cir,"515,000",30341,33.887306,-84.318245,3
9,774 Reed St SE,"519,500",30315,33.73342,-84.38523,3
10,855 Peachtree St NE #2409,"515,000",30308,33.777794,-84.3839,2
11,2843 Overlook Trce,"514,000",30324,33.832794,-84.358284,3
12,5368 Greenland Rd,"515,000",30342,33.90243,-84.37411,5
13,2067 Somervale Ct NE,"515,000",30329,33.84429,-84.31828,5
14,2022 Manchester St NE #95,"512,945",30324,33.809845,-84.363495,3
15,3481 Lakeside Dr NE #3504/TS4,"515,000",30326,33.849075,-84.35714,2
16,254 E Side Ave SE,"510,000",30316,33.746655,-84.33954,5
17,1858 Davin Dr NE,"514,900",30319,33.86787,-84.3136,4
18,3003 Henderson Mill Rd,"510,000",30341,33.8738,-84.25164,7
19,2421 Gatebury Cir,"510,000",30341,33.887222,-84.31855,4
20,1763 Russell St,"514,900",30316,33.728252,-84.331085,3
21,655 Brownwood Ave SE,"519,900",30316,33.736423,-84.34837,3
22,4540 Devonshire Rd,"515,000",30338,33.9304,-84.33059,5
23,904 Bouldercrest Dr SE,"519,000",30316,33.729992,-84.33493,4
24,724 Taylor Ct NE #8,"519,900",30324,33.8217,-84.3617,3
25,4213 Admiral Dr,"514,900",30341,33.915447,-84.30555,4
26,4535 Jolyn Pl,"515,000",30342,33.87888,-84.37786,3
27,2026 Manchester St NE #94,"517,745",30324,33.809875,-84.363495,3
28,5303 Saxondale Ln #15,"516,070",30338,33.9498,-84.3321,3
29,3298 Ferncliff Ln,"515,000",30324,33.843445,-84.357155,4
30,1879 Harrison Ct,"515,625",30329,33.8287,-84.3243,3
31,724 Taylor Ct NE,"519,900",30324,33.821278,-84.3619,3
32,152 Mount Paran Rd NE,"515,000",30342,33.898067,-84.38294,4
33,1156 Reynolds Square Ln #20,"510,000",30307,33.7566,-84.3527,3
34,2162 Brookview Dr NW,"514,900",30318,33.814236,-84.420135,4
0,144 Howell St NE,"525,000",30312,33.758198,-84.37025,3
1,5095 Nesbit Ferry Ln,"525,000",30350,33.96648,-84.26751,4
2,996 Lindridge Dr NE,"525,000",30324,33.821854,-84.35602,3
3,451 Atlanta Ave SE,"524,900",30315,33.729946,-84.372665,3
4,3295 Wake Robin Trl,"525,000",30341,33.86184,-84.253685,5
5,1392 Doublegate Dr NE,"525,000",30319,33.845398,-84.331696,3
6,1913 Saxon Valley Cir NE,"529,000",30319,33.8339,-84.34305,4
7,1280 Linden Ct NE,"525,000",30329,33.81722,-84.333466,3
8,270 Josephine St NE,"525,000",30307,33.76166,-84.34838,2
9,100 Whispering Way,"529,000",30328,33.935356,-84.38539,4
10,270 17th St NW #1704,"520,000",30363,33.790863,-84.397575,2
11,105 Moreland Ave SE #103,"525,000",30316,33.750584,-84.34958,0
12,105 Moreland Ave SE,"525,000",30316,33.750584,-84.34958,3
13,590 Tahoma Dr,"529,900",30350,33.973526,-84.347626,5
14,3058 Knox Ave,"525,000",30341,33.878227,-84.3122,3
15,4438 Village Springs Run,"525,000",30338,33.929222,-84.329605,4
16,1909 Sunbury Pl NW,"524,900",30318,33.80747,-84.40852,3
17,682 Durant Pl NE,"529,900",30308,33.77315,-84.376114,4
18,110 Grosvenor Pl,"525,000",30328,33.915886,-84.38974,3
19,2604 N Druid Hills Rd NE,"525,000",30329,33.824722,-84.31854,3
20,1063 Northcliffe Dr NW,"525,000",30318,33.82146,-84.42142,3
21,4051 Townsend Ln,"522,615",30346,33.923965,-84.329605,4
22,1850 Fern Creek Ln NE,"525,000",30329,33.825397,-84.31355,5
23,2326 Briarcliff Cmns NE,"525,000",30345,33.852745,-84.26176,3
24,3280 Stillhouse Ln SE #207,"525,000",30339,33.873085,-84.462776,2
25,4371 Vintage Ln,"520,000",30338,33.923275,-84.28825,4
26,1489 Withmere Ln,"525,000",30338,33.961967,-84.32789,4
27,187 Lindbergh Dr NE,"526,900",30305,33.822533,-84.38128,3
28,7951 Magnolia Sq,"525,000",30350,33.971996,-84.35027,4
29,3266 Ferncliff Ln,"525,000",30324,33.84312,-84.357864,4
30,6315 Glen Oaks Ln,"525,000",30328,33.925407,-84.36919,3
31,2344 Johnson Ferry Rd NE,"524,000",30341,33.88926,-84.3186,4
32,1788 Moores Mill Rd NW,"524,900",30318,33.82436,-84.44583,3
33,415 Spindle Ct,"525,000",30350,33.975018,-84.34457,4
34,1846 Sanford Dr #549,"529,900",30318,33.7906,-84.44,4
