address,zipcode,lat,lng,beds,price,Restau,crime,scaleprice,scalefood,scalecrime
2604 Ridgemore Rd NW,30318,33.825974,-84.4475,3,499000,403,11424,-0.06956712568134735,-0.6824356094108804,2.5050448682888655
2208 Meador Ave SE,30315,33.693832,-84.38006,0,499900,361,6783,-0.06842382829481727,-0.7799356037790497,0.9887807999119673
1345 Sheridan Rd NE #1,30324,33.822495,-84.343124,0,499999,1057,4043,-0.06829806558229896,0.8357785886077548,0.09359365331582405
270 17th St NW #2212,30363,33.790863,-84.397575,2,494000,1464,825,-0.07591877782873667,1.7805999626040614,-0.9577611779784785
3790 Ivy Rd NE,30342,33.858414,-84.37187,0,499000,564,621,-0.06956712568134735,-0.3086856309995651,-1.0244101480170236
270 17th St NW #3505,30363,33.790863,-84.397575,1,499000,1464,825,-0.06956712568134735,1.7805999626040614,-0.9577611779784785
700 Park Regency Pl NE #603,30326,33.85452,-84.36482,2,499000,697,2694,-0.06956712568134735,6.435116630417225e-5,-0.3471389965959268
1247 Vista Valley Dr NE,30329,33.81595,-84.336716,3,499000,725,1,-0.06956712568134735,0.06506434741175032,-1.2269707432322092
2130 Elvan Cir NE,30317,33.760807,-84.31756,3,499000,740,1095,-0.06956712568134735,0.09988577397181077,-0.8695493058686395
1854 Brooks Dr NW,30318,33.81057,-84.45306,4,499900,403,11424,-0.06842382829481727,-0.6824356094108804,2.5050448682888655
1850 Brooks Dr NW,30318,33.81057,-84.45306,4,499900,403,11424,-0.06842382829481727,-0.6824356094108804,2.5050448682888655
1846 Brooks Dr NW,30318,33.81057,-84.45306,3,499900,403,11424,-0.06842382829481727,-0.6824356094108804,2.5050448682888655
1345 Sheridan Rd NE,30324,33.822495,-84.343124,0,499999,1057,4043,-0.06829806558229896,0.8357785886077548,0.09359365331582405
1873 Harrison Ct,30329,33.8287,-84.3243,3,497845,725,1,-0.07103435732739428,0.06506434741175032,-1.2269707432322092
1877 Harrison Ct,30329,33.8287,-84.3243,3,497870,725,1,-0.07100259906665733,0.06506434741175032,-1.2269707432322092
1321 Glenwood Ave SE #12,30316,33.739834,-84.34432,3,499900,365,2212,-0.06842382829481727,-0.7706498900297003,-0.5046135238438615
810 Clifton Heights Ln NE #810,30329,33.799175,-84.32333,3,496000,725,1,-0.07337811696978094,0.06506434741175032,-1.2269707432322092
3338 Peachtree Rd NE #3302,30326,33.848503,-84.37044,2,499000,697,2694,-0.06956712568134735,6.435116630417225e-5,-0.3471389965959268
145 15th St NE #1031,30309,33.788338,-84.38256,2,499850,1334,4125,-0.06848734481629117,1.4788142657502044,0.12038392558621958
3474 Paces Pl NW,30327,33.851837,-84.43258,2,499000,416,771,-0.06956712568134735,-0.6522570397254948,-0.9754035524004463
230 Beachland Dr #39,30342,33.89828,-84.38045,0,499900,564,621,-0.06842382829481727,-0.3086856309995651,-1.0244101480170236
1158 Reynolds Square Ln #21,30307,33.7566,-84.3527,2,495000,1306,2961,-0.07464844739925881,1.4138142695047582,-0.2599072563984194
230 Beachland Dr,30342,33.89828,-84.38045,3,499900,564,621,-0.06842382829481727,-0.3086856309995651,-1.0244101480170236
1732 S Gordon St SW,30310,33.739433,-84.444664,3,505000,630,6915,-0.06194514310448016,-0.15547135413529914,1.0319066040545553
1110 Rhomboid St NW,30318,33.807564,-84.424545,3,500000,403,11424,-0.06829679525186948,-0.6824356094108804,2.5050448682888655
328 Eleanor St SE,30317,33.743465,-84.32504,4,509900,740,1095,-0.05572052400003862,0.09988577397181077,-0.8695493058686395
700 Piedmont Ave NE #1,30308,33.77373,-84.381966,2,500000,1640,3841,-0.06829679525186948,2.189171367575437,0.027598104552166776
3475 Oak Valley Rd NE #2810,30326,33.850105,-84.359245,1,500000,697,2694,-0.06829679525186948,6.435116630417225e-5,-0.3471389965959268
99 Richmond St SE,30312,33.739777,-84.384445,3,500000,1402,4119,-0.06829679525186948,1.6366713994891449,0.1184236617615565
1792 Timothy Dr NE,30329,33.834652,-84.32345,4,505000,725,1,-0.06194514310448016,0.06506434741175032,-1.2269707432322092
4201 Deming Cir,30342,33.884903,-84.3796,2,508013,564,621,-0.05811763752046335,-0.3086856309995651,-1.0244101480170236
1924 Glenwood Ave SE,30316,33.74043,-84.32375,3,500000,365,2212,-0.06829679525186948,-0.7706498900297003,-0.5046135238438615
2767 Arbor Ave SE,30317,33.749905,-84.29629,3,509900,740,1095,-0.05572052400003862,0.09988577397181077,-0.8695493058686395
1840 Dekalb Ave NE #4,30307,33.760525,-84.32732,3,500000,1306,2961,-0.06829679525186948,1.4138142695047582,-0.2599072563984194
1786 N Rock Springs Rd NE,30324,33.80324,-84.36585,3,500000,1057,4043,-0.06829679525186948,0.8357785886077548,0.09359365331582405
181 Flat Shoals Ave SE,30316,33.748417,-84.35267,3,500000,365,2212,-0.06829679525186948,-0.7706498900297003,-0.5046135238438615
104 Mattie Br SE,30316,33.7251,-84.3367,3,500000,365,2212,-0.06829679525186948,-0.7706498900297003,-0.5046135238438615
30 Southerland Ter NE,30307,33.7676,-84.3397,2,502100,1306,2961,-0.06562910134996597,1.4138142695047582,-0.2599072563984194
30 Southerland Ter NE #30,30307,33.7676,-84.3397,2,502100,1306,2961,-0.06562910134996597,1.4138142695047582,-0.2599072563984194
3328 Ferncliff Pl NE,30324,33.845764,-84.35528,0,500000,1057,4043,-0.06829679525186948,0.8357785886077548,0.09359365331582405
1939 Kilburn Dr NE,30324,33.807472,-84.372025,3,509900,1057,4043,-0.05572052400003862,0.8357785886077548,0.09359365331582405
1161 Alexandria Ct NE,30319,33.874607,-84.34145,3,509900,784,162,-0.05572052400003862,0.20202862521465473,-1.1743703306037496
309 E Side Ave SE,30316,33.74472,-84.33994,4,504333,365,2212,-0.0627924535009419,-0.7706498900297003,-0.5046135238438615
759 Martin St SE,30315,33.733837,-84.3844,4,500000,361,6783,-0.06829679525186948,-0.7799356037790497,0.9887807999119673
755 Martin St SE,30315,33.733986,-84.3844,4,500000,361,6783,-0.06829679525186948,-0.7799356037790497,0.9887807999119673
757 Martin St SE,30315,33.73391,-84.3844,4,500000,361,6783,-0.06829679525186948,-0.7799356037790497,0.9887807999119673
1447 Edgebrook Ct,30329,33.8287,-84.3243,3,501420,725,1,-0.06649292604201092,0.06506434741175032,-1.2269707432322092
1467 Edgebrook Ct NE,30329,33.824,-84.3188,3,501060,725,1,-0.06695024499662294,0.06506434741175032,-1.2269707432322092
1321 Glenwood Ave SE #21,30316,33.739834,-84.34432,3,509900,365,2212,-0.05572052400003862,-0.7706498900297003,-0.5046135238438615
816 Virgil St NE,30307,33.75828,-84.36111,2,507000,1306,2961,-0.05940448224552443,1.4138142695047582,-0.2599072563984194
200 N Highland Ave NE #107,30307,33.761723,-84.36082,2,509900,1306,2961,-0.05572052400003862,1.4138142695047582,-0.2599072563984194
145 15th St NE #210,30309,33.788338,-84.38256,2,500000,1334,4125,-0.06829679525186948,1.4788142657502044,0.12038392558621958
1875 Harrison Ct,30329,33.8287,-84.3243,3,500510,725,1,-0.06764892673283578,0.06506434741175032,-1.2269707432322092
1463 Edgebrook Ct,30329,33.8287,-84.3243,3,505520,725,1,-0.061284571281151674,0.06506434741175032,-1.2269707432322092
1970 Devonwood Dr,30329,33.8287,-84.3243,3,502290,725,1,-0.06538773856836518,0.06506434741175032,-1.2269707432322092
1871 Harrison Ct,30329,33.8287,-84.3243,3,505120,725,1,-0.06179270345294282,0.06506434741175032,-1.2269707432322092
713 Moreland Ave SE #2,30316,33.7349,-84.349655,3,509000,365,2212,-0.0568638213865687,-0.7706498900297003,-0.5046135238438615
NW Dr NW,30318,33.7905,-84.44,0,500000,403,11424,-0.06829679525186948,-0.6824356094108804,2.5050448682888655
473 Carter Ave SE,30317,33.738438,-84.30259,4,514000,740,1095,-0.05051216923917938,0.09988577397181077,-0.8695493058686395
307 Clifton Rd NE,30307,33.76263,-84.33274,2,519900,1306,2961,-0.04301721970525998,1.4138142695047582,-0.2599072563984194
126 Spruell Springs Rd,30342,33.891933,-84.383026,3,518000,564,621,-0.04543084752126792,-0.3086856309995651,-1.0244101480170236
5555 Sherrell Dr,30342,33.906662,-84.36987,2,514900,564,621,-0.0493688718526493,-0.3086856309995651,-1.0244101480170236
3096 Hillview Ave NE,30319,33.879505,-84.339874,4,515000,784,162,-0.04924183880970152,0.20202862521465473,-1.1743703306037496
774 Reed St SE,30315,33.73342,-84.38523,3,519500,361,6783,-0.04352535187705112,-0.7799356037790497,0.9887807999119673
855 Peachtree St NE #2409,30308,33.777794,-84.3839,2,515000,1640,3841,-0.04924183880970152,2.189171367575437,0.027598104552166776
2843 Overlook Trce,30324,33.832794,-84.358284,3,514000,1057,4043,-0.05051216923917938,0.8357785886077548,0.09359365331582405
5368 Greenland Rd,30342,33.90243,-84.37411,5,515000,564,621,-0.04924183880970152,-0.3086856309995651,-1.0244101480170236
2067 Somervale Ct NE,30329,33.84429,-84.31828,5,515000,725,1,-0.04924183880970152,0.06506434741175032,-1.2269707432322092
2022 Manchester St NE #95,30324,33.809845,-84.363495,3,512945,1057,4043,-0.05185236784227853,0.8357785886077548,0.09359365331582405
3481 Lakeside Dr NE #3504/TS4,30326,33.849075,-84.35714,2,515000,697,2694,-0.04924183880970152,6.435116630417225e-5,-0.3471389965959268
254 E Side Ave SE,30316,33.746655,-84.33954,5,510000,365,2212,-0.05559349095709084,-0.7706498900297003,-0.5046135238438615
1858 Davin Dr NE,30319,33.86787,-84.3136,4,514900,784,162,-0.0493688718526493,0.20202862521465473,-1.1743703306037496
1763 Russell St,30316,33.728252,-84.331085,3,514900,365,2212,-0.0493688718526493,-0.7706498900297003,-0.5046135238438615
655 Brownwood Ave SE,30316,33.736423,-84.34837,3,519900,365,2212,-0.04301721970525998,-0.7706498900297003,-0.5046135238438615
904 Bouldercrest Dr SE,30316,33.729992,-84.33493,4,519000,365,2212,-0.04416051709179006,-0.7706498900297003,-0.5046135238438615
724 Taylor Ct NE #8,30324,33.8217,-84.3617,3,519900,1057,4043,-0.04301721970525998,0.8357785886077548,0.09359365331582405
4535 Jolyn Pl,30342,33.87888,-84.37786,3,515000,564,621,-0.04924183880970152,-0.3086856309995651,-1.0244101480170236
2026 Manchester St NE #94,30324,33.809875,-84.363495,3,517745,1057,4043,-0.04575478178078478,0.8357785886077548,0.09359365331582405
3298 Ferncliff Ln,30324,33.843445,-84.357155,4,515000,1057,4043,-0.04924183880970152,0.8357785886077548,0.09359365331582405
1879 Harrison Ct,30329,33.8287,-84.3243,3,515625,725,1,-0.04844788229127785,0.06506434741175032,-1.2269707432322092
724 Taylor Ct NE,30324,33.821278,-84.3619,3,519900,1057,4043,-0.04301721970525998,0.8357785886077548,0.09359365331582405
152 Mount Paran Rd NE,30342,33.898067,-84.38294,4,515000,564,621,-0.04924183880970152,-0.3086856309995651,-1.0244101480170236
1156 Reynolds Square Ln #20,30307,33.7566,-84.3527,3,510000,1306,2961,-0.05559349095709084,1.4138142695047582,-0.2599072563984194
2162 Brookview Dr NW,30318,33.814236,-84.420135,4,514900,403,11424,-0.0493688718526493,-0.6824356094108804,2.5050448682888655
144 Howell St NE,30312,33.758198,-84.37025,3,525000,1402,4119,-0.03653853451492287,1.6366713994891449,0.1184236617615565
996 Lindridge Dr NE,30324,33.821854,-84.35602,3,525000,1057,4043,-0.03653853451492287,0.8357785886077548,0.09359365331582405
451 Atlanta Ave SE,30315,33.729946,-84.372665,3,524900,361,6783,-0.036665567557870656,-0.7799356037790497,0.9887807999119673
1392 Doublegate Dr NE,30319,33.845398,-84.331696,3,525000,784,162,-0.03653853451492287,0.20202862521465473,-1.1743703306037496
1913 Saxon Valley Cir NE,30319,33.8339,-84.34305,4,529000,784,162,-0.031457212797011413,0.20202862521465473,-1.1743703306037496
1280 Linden Ct NE,30329,33.81722,-84.333466,3,525000,725,1,-0.03653853451492287,0.06506434741175032,-1.2269707432322092
270 Josephine St NE,30307,33.76166,-84.34838,2,525000,1306,2961,-0.03653853451492287,1.4138142695047582,-0.2599072563984194
270 17th St NW #1704,30363,33.790863,-84.397575,2,520000,1464,825,-0.042890186662312195,1.7805999626040614,-0.9577611779784785
105 Moreland Ave SE #103,30316,33.750584,-84.34958,0,525000,365,2212,-0.03653853451492287,-0.7706498900297003,-0.5046135238438615
105 Moreland Ave SE,30316,33.750584,-84.34958,3,525000,365,2212,-0.03653853451492287,-0.7706498900297003,-0.5046135238438615
1909 Sunbury Pl NW,30318,33.80747,-84.40852,3,524900,403,11424,-0.036665567557870656,-0.6824356094108804,2.5050448682888655
682 Durant Pl NE,30308,33.77315,-84.376114,4,529900,1640,3841,-0.030313915410481333,2.189171367575437,0.027598104552166776
2604 N Druid Hills Rd NE,30329,33.824722,-84.31854,3,525000,725,1,-0.03653853451492287,0.06506434741175032,-1.2269707432322092
1063 Northcliffe Dr NW,30318,33.82146,-84.42142,3,525000,403,11424,-0.03653853451492287,-0.6824356094108804,2.5050448682888655
1850 Fern Creek Ln NE,30329,33.825397,-84.31355,5,525000,725,1,-0.03653853451492287,0.06506434741175032,-1.2269707432322092
187 Lindbergh Dr NE,30305,33.822533,-84.38128,3,526900,662,2862,-0.03412490669891493,-0.08118564414050353,-0.29225160950536033
3266 Ferncliff Ln,30324,33.84312,-84.357864,4,525000,1057,4043,-0.03653853451492287,0.8357785886077548,0.09359365331582405
1788 Moores Mill Rd NW,30318,33.82436,-84.44583,3,524900,403,11424,-0.036665567557870656,-0.6824356094108804,2.5050448682888655
1846 Sanford Dr #549,30318,33.7906,-84.44,4,529900,403,11424,-0.030313915410481333,-0.6824356094108804,2.5050448682888655
2123 Wisteria Way NE,30317,33.76117,-84.317856,4,525000,740,1095,-0.03653853451492287,0.09988577397181077,-0.8695493058686395
225 Glenwood Ave SE,30312,33.74224,-84.38031,4,529000,1402,4119,-0.031457212797011413,1.6366713994891449,0.1184236617615565
445 Blake Ave SE,30316,33.741833,-84.338715,4,525000,365,2212,-0.03653853451492287,-0.7706498900297003,-0.5046135238438615
544 Montgomery Ferry Rd NE,30324,33.80259,-84.37006,3,529900,1057,4043,-0.030313915410481333,0.8357785886077548,0.09359365331582405
183 Mystic Ct,30342,33.88462,-84.381714,4,525000,564,621,-0.03653853451492287,-0.3086856309995651,-1.0244101480170236
1767 Russell St,30316,33.728287,-84.33099,4,524900,365,2212,-0.036665567557870656,-0.7706498900297003,-0.5046135238438615
360 Lafayette Ave,30327,33.885044,-84.398964,3,525000,416,771,-0.03653853451492287,-0.6522570397254948,-0.9754035524004463
700 Park Regency Pl NE #2202,30326,33.854618,-84.364494,2,529000,697,2694,-0.031457212797011413,6.435116630417225e-5,-0.3471389965959268
3430 Inman Dr NE #11,30319,33.883133,-84.33515,0,525000,784,162,-0.03653853451492287,0.20202862521465473,-1.1743703306037496
1129 Ashton Trce NE,30319,33.872612,-84.34276,3,529000,784,162,-0.031457212797011413,0.20202862521465473,-1.1743703306037496
2511 Clairmont Rd NE,30329,33.82955,-84.30815,3,524900,725,1,-0.036665567557870656,0.06506434741175032,-1.2269707432322092
2164 Prestwick Ct NE,30319,33.84849,-84.33422,2,524999,784,162,-0.036539804845352346,0.20202862521465473,-1.1743703306037496
1321 Glenwood Ave SE #24,30316,33.739834,-84.34432,3,529900,365,2212,-0.030313915410481333,-0.7706498900297003,-0.5046135238438615
3430 Inman Dr NE,30319,33.883133,-84.33515,5,525000,784,162,-0.03653853451492287,0.20202862521465473,-1.1743703306037496
1130 Fayetteville Rd SE,30316,33.72324,-84.327126,4,529900,365,2212,-0.030313915410481333,-0.7706498900297003,-0.5046135238438615
97 Rockyford Rd NE,30317,33.754574,-84.31586,4,529900,740,1095,-0.030313915410481333,0.09988577397181077,-0.8695493058686395
1259 Wildcliff Cir NE,30329,33.81831,-84.33825,4,525000,725,1,-0.03653853451492287,0.06506434741175032,-1.2269707432322092
2144 W Cedar Ln SW,30311,33.71205,-84.4587,5,524500,171,5201,-0.0371736997296618,-1.2210070068731487,0.4719245714757999
3299 W Roxboro Rd NE,30324,33.844532,-84.34903,0,525000,1057,4043,-0.03653853451492287,0.8357785886077548,0.09359365331582405
3444 Sunderland Cir NE,30319,33.89694,-84.337036,4,525000,784,162,-0.03653853451492287,0.20202862521465473,-1.1743703306037496
713 Moreland Ave SE #1,30316,33.7349,-84.349655,3,529000,365,2212,-0.031457212797011413,-0.7706498900297003,-0.5046135238438615
360 Lafayette Ave #34,30327,33.88505,-84.398964,0,525000,416,771,-0.03653853451492287,-0.6522570397254948,-0.9754035524004463
141 Wesley Ave NE,30307,33.757248,-84.33723,3,524900,1306,2961,-0.036665567557870656,1.4138142695047582,-0.2599072563984194
4273 Berkford Cir NE,30319,33.91854,-84.32032,4,535000,784,162,-0.023835230220144225,0.20202862521465473,-1.1743703306037496
2620 Ridgemore Rd NW,30318,33.826683,-84.44748,3,534999,403,11424,-0.0238365005505737,-0.6824356094108804,2.5050448682888655
1775 Wade Ave NE,30317,33.75471,-84.32957,3,539000,740,1095,-0.018753908502232765,0.09988577397181077,-0.8695493058686395
2386 Alston Dr SE,30317,33.745598,-84.308876,5,534900,740,1095,-0.02396226326309201,0.09988577397181077,-0.8695493058686395
45 Ivan Allen Jr Blvd NW #2506,30308,33.765064,-84.38971,2,539000,1640,3841,-0.018753908502232765,2.189171367575437,0.027598104552166776
1311 George W Brumley Way SE,30317,33.752247,-84.34465,4,535000,740,1095,-0.023835230220144225,0.09988577397181077,-0.8695493058686395
1517 Beechcliff Dr NE,30329,33.813602,-84.32728,4,530000,725,1,-0.030186882367533547,0.06506434741175032,-1.2269707432322092
846 Canterbury Overlook,30324,33.82927,-84.35835,3,539900,1057,4043,-0.01761061111570269,0.8357785886077548,0.09359365331582405
95 Leslie St SE,30317,33.75087,-84.343925,3,538900,740,1095,-0.018880941545180552,0.09988577397181077,-0.8695493058686395
17 Southerland Ter,30307,33.7676,-84.3398,2,536800,1306,2961,-0.021548635447084068,1.4138142695047582,-0.2599072563984194
17 Southerland Ter NE #17,30307,33.7676,-84.3397,2,536800,1306,2961,-0.021548635447084068,1.4138142695047582,-0.2599072563984194
1937 Saxon Valley Cir NE,30319,33.833675,-84.3433,4,539000,784,162,-0.018753908502232765,0.20202862521465473,-1.1743703306037496
167 Candler Rd SE,30317,33.748035,-84.29269,4,539000,740,1095,-0.018753908502232765,0.09988577397181077,-0.8695493058686395
50 Mobile Ave NE,30305,33.81711,-84.38793,4,539900,662,2862,-0.01761061111570269,-0.08118564414050353,-0.29225160950536033
1037 Glenwood Ave SE,30316,33.739807,-84.35339,3,535000,365,2212,-0.023835230220144225,-0.7706498900297003,-0.5046135238438615
2480 Skyland Dr NE #27,30319,33.85928,-84.31418,3,534556,784,162,-0.024399256930832395,0.20202862521465473,-1.1743703306037496
2568 Acorn Ave NE,30305,33.82528,-84.37876,3,530000,662,2862,-0.030186882367533547,-0.08118564414050353,-0.29225160950536033
775 Juniper St NE #616,30308,33.7754,-84.38261,1,533000,1640,3841,-0.026375891079099954,2.189171367575437,0.027598104552166776
1950 Saxon Valley Cir NE,30319,33.83445,-84.34381,4,534900,784,162,-0.02396226326309201,0.20202862521465473,-1.1743703306037496
1985 Haley Walk,30318,33.81057,-84.45306,4,535900,403,11424,-0.022691932833614148,-0.6824356094108804,2.5050448682888655
891 Sampler Way,30344,33.794056,-84.45259,4,535000,482,27,-0.023835230220144225,-0.49904276286122884,-1.218476266658669
1152 Reynolds Square Ln #18,30307,33.7566,-84.3527,3,530000,1306,2961,-0.030186882367533547,1.4138142695047582,-0.2599072563984194
1145 Kirkwood Ave SE #2,30316,33.750046,-84.34991,3,549900,365,2212,-0.0049073068209240425,-0.7706498900297003,-0.5046135238438615
100 Osner Dr,30342,33.89532,-84.38401,2,549900,564,621,-0.0049073068209240425,-0.3086856309995651,-1.0244101480170236
1085 Dunbarton Trce NE,30319,33.87789,-84.34474,3,548500,784,162,-0.0066857694221930525,0.20202862521465473,-1.1743703306037496
